,note_name,start_time,duration,velocity,tempo
2073,D4,404.682,243/500,50,120.0
2074,G3,404.682,441/1000,75,120.0
2075,B3,404.682,441/1000,75,120.0
2076,G2,404.705,133/250,87,120.0
2077,A2,405.236,219/200,100,120.0
2078,C#4,405.236,541/1000,70,120.0
2079,E4,405.236,377/1000,49,120.0
2080,A3,405.264,209/500,57,120.0
2081,C#4,405.777,111/200,60,120.0
2082,E4,405.777,111/200,60,120.0
2083,A2,406.332,1091/1000,92,120.0
2084,A3,406.332,277/1000,56,120.0
2085,C#4,406.332,559/1000,60,120.0
2086,E4,406.332,373/1000,56,120.0
2087,A3,406.891,111/200,47,120.0
2088,C#4,406.891,243/500,78,120.0
2089,D3,407.445,111/200,81,120.0
2090,A3,407.445,111/200,81,120.0
2091,D4,407.445,111/200,81,120.0
2092,F#4,407.445,111/200,81,120.0
2093,D3,408.0,1/200,81,120.0
2094,A3,408.0,1/200,81,120.0
2095,D4,408.0,1/200,81,120.0
2096,F#4,408.0,1/200,81,120.0
2097,D3,408.005,559/1000,75,120.0
2098,A3,408.005,559/1000,75,120.0
2099,D4,408.005,559/1000,75,120.0
2100,F#4,408.005,559/1000,75,120.0
2101,A3,408.536,133/250,77,120.0
2102,D4,408.536,133/250,77,120.0
2103,D3,408.536,133/250,77,120.0
2104,F#4,408.536,133/250,77,120.0
2105,D3,409.095,67/125,74,120.0
2106,D4,409.095,67/125,74,120.0
2107,A3,409.095,117/250,84,120.0
2108,F#4,409.095,117/250,84,120.0
2109,D4,409.632,139/200,50,120.0
2110,G2,409.632,559/1000,77,120.0
2111,G3,409.632,559/1000,77,120.0
2112,B3,409.632,559/1000,77,120.0
2113,G3,410.191,46/125,55,120.0
2114,B3,410.191,111/200,89,120.0
2115,G2,410.191,111/200,89,120.0
2116,D4,410.723,67/125,79,120.0
2117,B3,410.723,67/125,79,120.0
2118,G2,410.723,67/125,79,120.0
2119,G3,410.745,7/20,47,120.0
2120,G3,411.282,58/125,66,120.0
2121,B3,411.282,58/125,66,120.0
2122,D4,411.282,509/1000,73,120.0
2123,G2,411.282,509/1000,73,120.0
2124,A2,411.836,41/250,75,120.0
2125,A3,411.836,41/250,75,120.0
2126,C#4,411.836,41/250,75,120.0
2127,E4,411.864,17/125,39,120.0
2128,E4,412.0,209/1000,39,120.0
2129,A2,412.0,79/200,75,120.0
2130,A3,412.0,79/200,75,120.0
2131,C#4,412.0,79/200,75,120.0
2132,A2,412.395,559/500,97,120.0
2133,A3,412.395,791/1000,48,120.0
2134,C#4,412.395,559/1000,65,120.0
2135,E4,412.395,58/125,46,120.0
2136,C#4,412.955,67/125,65,120.0
2137,E4,412.955,51/200,44,120.0
2138,C#4,413.491,111/200,63,120.0
2139,A3,413.491,3/10,48,120.0
2140,E4,413.491,3/10,48,120.0
2141,A2,413.514,1091/1000,92,120.0
2142,C#4,414.045,67/125,75,120.0
2143,A3,414.045,327/1000,50,120.0
2144,E4,414.045,327/1000,50,120.0
2145,A3,414.582,373/1000,48,120.0
2146,E4,414.582,373/1000,48,120.0
2147,C#4,414.582,133/250,78,120.0
2148,A2,414.582,133/250,78,120.0
2149,A2,415.136,559/1000,65,120.0
2150,A3,415.136,559/1000,65,120.0
2151,C#4,415.136,559/1000,65,120.0
2152,A3,415.695,61/200,72,120.0
2153,C#4,415.695,61/200,64,120.0
2154,E4,415.695,61/200,64,120.0
2155,A2,415.718,141/500,65,120.0
2156,E4,415.718,141/500,65,120.0
2157,A3,416.0,51/200,72,120.0
2158,C#4,416.0,57/500,64,120.0
2159,E4,416.0,57/500,64,120.0
2160,A2,416.0,17/125,65,120.0
2161,E4,416.0,17/125,65,120.0
2162,D4,416.255,1323/1000,61,120.0
2163,D3,416.255,311/200,92,120.0
2164,A3,416.255,311/200,92,120.0
2165,F#4,416.277,181/200,75,120.0
2166,B3,417.905,267/250,79,120.0
2167,G2,417.927,1627/1000,90,120.0
2168,D4,417.927,509/1000,45,120.0
2169,F#4,417.927,209/250,68,120.0
2170,G3,418.995,559/1000,55,120.0
2171,B3,419.527,473/1000,89,120.0
2172,D4,419.527,473/1000,71,120.0
2173,G2,419.555,89/200,89,120.0
2174,G3,419.555,89/200,69,120.0
2175,G2,420.0,11/20,89,120.0
2176,G3,420.0,41/1000,69,120.0
2177,B3,420.0,109/250,89,120.0
2178,D4,420.0,129/200,71,120.0
2179,A3,420.668,67/125,61,120.0
2180,A2,420.668,267/250,85,120.0
2181,C#4,420.668,267/250,85,120.0
2182,A3,421.205,133/250,72,120.0
2183,A3,421.736,13/20,59,120.0
2184,C#4,421.736,1023/1000,86,120.0
2185,A2,421.759,1091/1000,96,120.0
2186,E4,421.759,141/500,51,120.0
2187,A3,422.85,133/250,82,120.0
2188,D4,422.85,133/250,82,120.0
2189,D3,422.85,133/250,82,120.0
2190,F#4,422.85,133/250,82,120.0
2191,D3,423.409,559/1000,76,120.0
2192,A3,423.409,559/1000,76,120.0
2193,D4,423.409,559/1000,76,120.0
2194,F#4,423.409,559/1000,76,120.0
2195,D3,423.968,4/125,77,120.0
2196,A3,423.968,4/125,77,120.0
2197,D4,423.968,4/125,77,120.0
2198,F#4,423.968,4/125,77,120.0
2199,D3,424.0,523/1000,77,120.0
2200,A3,424.0,523/1000,77,120.0
2201,D4,424.0,523/1000,77,120.0
2202,F#4,424.0,523/1000,77,120.0
2203,D3,424.523,7/10,68,120.0
2204,F#4,424.523,7/10,68,120.0
2205,A3,424.523,559/1000,82,120.0
2206,D4,424.523,559/1000,82,120.0
2207,B2,425.082,257/500,79,120.0
2208,B3,425.082,257/500,79,120.0
2209,D4,425.082,257/500,79,120.0
2210,B2,425.595,111/200,74,120.0
2211,B3,425.595,111/200,74,120.0
2212,D4,425.595,111/200,74,120.0
2213,F#4,425.595,111/200,74,120.0
2214,B3,426.127,559/1000,72,120.0
2215,B2,426.127,559/1000,72,120.0
2216,D4,426.127,559/1000,72,120.0
2217,F#4,426.127,559/1000,72,120.0
2218,B3,426.709,441/1000,80,120.0
2219,F#4,426.709,96/125,60,120.0
2220,B2,426.709,509/1000,82,120.0
2221,D4,426.709,509/1000,82,120.0
2222,F#2,427.268,133/250,94,120.0
2223,A3,427.268,133/250,94,120.0
2224,F#3,427.291,46/125,49,120.0
2225,F#2,427.8,1/5,81,120.0
2226,A3,427.8,1/5,81,120.0
2227,F#4,427.8,1/5,81,120.0
2228,F#2,428.0,42/125,81,120.0
2229,A3,428.0,42/125,81,120.0
2230,F#4,428.0,42/125,81,120.0
2231,F#3,428.359,69/200,50,120.0
2232,F#2,428.359,111/200,78,120.0
2233,A3,428.359,111/200,78,120.0
2234,F#4,428.359,111/200,78,120.0
2235,F#2,428.914,67/125,78,120.0
2236,A3,428.914,67/125,78,120.0
2237,F#4,428.914,67/125,78,120.0
2238,F#2,429.427,559/1000,68,120.0
2239,A3,429.427,559/1000,68,120.0
2240,C#4,429.427,559/1000,68,120.0
2241,F#4,429.427,559/1000,68,120.0
2242,F#2,430.009,559/1000,73,120.0
2243,A3,430.009,559/1000,73,120.0
2244,C#4,430.009,559/1000,73,120.0
2245,F#4,430.009,559/1000,73,120.0
2246,F#2,430.541,111/200,77,120.0
2247,A3,430.541,111/200,77,120.0
2248,F#4,430.541,111/200,77,120.0
2249,F#2,431.1,58/125,77,120.0
2250,A3,431.1,58/125,77,120.0
2251,F#4,431.1,58/125,77,120.0
2252,C#4,431.123,7/20,47,120.0
2253,G2,431.659,341/1000,74,120.0
2254,G3,431.659,341/1000,74,120.0
2255,B3,431.659,341/1000,74,120.0
2256,D4,431.659,341/1000,74,120.0
2257,G2,432.0,107/500,74,120.0
2258,G3,432.0,107/500,74,120.0
2259,B3,432.0,107/500,74,120.0
2260,D4,432.0,107/500,74,120.0
2261,G3,432.214,209/500,50,120.0
2262,B3,432.214,67/125,80,120.0
2263,D4,432.214,67/125,80,120.0
2264,G2,432.214,67/125,80,120.0
2265,G2,432.773,67/125,72,120.0
2266,G3,432.773,67/125,72,120.0
2267,B3,432.773,67/125,72,120.0
2268,D4,432.773,67/125,72,120.0
2269,G3,433.309,67/125,77,120.0
2270,B3,433.309,67/125,77,120.0
2271,D4,433.309,67/125,77,120.0
2272,G2,433.309,67/125,77,120.0
2273,G3,433.841,133/250,73,120.0
2274,G2,433.841,133/250,73,120.0
2275,B3,433.841,133/250,73,120.0
2276,D4,433.841,133/250,73,120.0
2277,G3,434.4,559/1000,77,120.0
2278,B3,434.4,559/1000,77,120.0
2279,D4,434.4,559/1000,77,120.0
2280,G2,434.4,559/1000,77,120.0
2281,G3,434.959,509/1000,74,120.0
2282,B3,434.959,509/1000,74,120.0
2283,D4,434.959,509/1000,74,120.0
2284,G2,434.959,509/1000,74,120.0
2285,G2,435.491,491/1000,81,120.0
2286,D4,435.491,491/1000,81,120.0
2287,B3,435.491,491/1000,81,120.0
2288,G3,435.514,79/200,62,120.0
2289,A3,436.05,577/1000,48,120.0
2290,A2,436.05,1091/1000,81,120.0
2291,C#4,436.05,1091/1000,81,120.0
2292,E4,436.073,139/200,43,120.0
2293,A3,436.627,67/125,65,120.0
2294,A2,437.164,67/125,75,120.0
2295,A3,437.164,67/125,75,120.0
2296,C#4,437.164,67/125,75,120.0
2297,C#4,437.7,58/125,69,120.0
2298,A3,437.7,67/125,74,120.0
2299,A2,437.7,67/125,74,120.0
2300,E4,437.723,327/1000,54,120.0
2301,A2,438.259,557/500,91,120.0
2302,E4,438.259,209/500,52,120.0
2303,A3,438.259,111/200,62,120.0
2304,C#4,438.259,111/200,62,120.0
2305,A3,438.814,559/1000,62,120.0
2306,C#4,438.814,559/1000,62,120.0
2307,A2,439.373,111/200,69,120.0
2308,A3,439.373,111/200,69,120.0
2309,C#4,439.373,111/200,69,120.0
2310,A3,439.927,73/1000,74,120.0
2311,A2,439.927,73/1000,74,120.0
2312,C#4,439.927,73/1000,62,120.0
2313,E4,439.927,73/1000,62,120.0
2314,A3,440.0,459/1000,74,120.0
2315,A2,440.0,459/1000,74,120.0
2316,C#4,440.0,59/200,62,120.0
2317,E4,440.0,59/200,62,120.0
2318,D3,440.464,67/125,82,120.0
2319,D4,440.464,67/125,82,120.0
2320,A3,440.464,67/125,82,120.0
2321,F#4,440.464,67/125,82,120.0
2322,A3,441.018,67/125,77,120.0
2323,D4,441.018,67/125,77,120.0
2324,D3,441.018,67/125,77,120.0
2325,F#4,441.018,67/125,77,120.0
2326,D3,441.559,111/200,77,120.0
2327,A3,441.559,111/200,77,120.0
2328,D4,441.559,111/200,77,120.0
2329,F#4,441.559,111/200,77,120.0
2330,D3,442.114,559/1000,77,120.0
2331,A3,442.114,559/1000,77,120.0
2332,D4,442.114,559/1000,77,120.0
2333,F#4,442.114,559/1000,77,120.0
2334,B3,442.65,3/10,59,120.0
2335,B2,442.673,111/200,73,120.0
2336,D4,442.673,111/200,73,120.0
2337,F#4,442.673,111/200,73,120.0
2338,B2,443.227,559/1000,66,120.0
2339,B3,443.227,559/1000,66,120.0
2340,D4,443.227,559/1000,66,120.0
2341,F#4,443.227,559/1000,66,120.0
2342,B2,443.786,107/500,75,120.0
2343,B3,443.786,107/500,75,120.0
2344,D4,443.786,107/500,75,120.0
2345,F#4,443.786,107/500,75,120.0
2346,B2,444.0,159/500,75,120.0
2347,B3,444.0,159/500,75,120.0
2348,D4,444.0,159/500,75,120.0
2349,F#4,444.0,159/500,75,120.0
2350,F#4,444.318,7/10,60,120.0
2351,B3,444.318,509/1000,80,120.0
2352,D4,444.318,509/1000,80,120.0
2353,B2,444.318,509/1000,80,120.0
2354,F#2,444.877,67/125,92,120.0
2355,A3,444.877,67/125,92,120.0
2356,F#3,444.9,327/1000,54,120.0
2357,F#2,445.414,559/1000,71,120.0
2358,F#3,445.414,559/1000,71,120.0
2359,A3,445.414,559/1000,71,120.0
2360,F#4,445.414,559/1000,71,120.0
2361,F#3,445.95,391/1000,48,120.0
2362,F#2,445.95,111/200,80,120.0
2363,A3,445.95,111/200,80,120.0
2364,F#4,445.95,111/200,80,120.0
2365,C#4,446.527,407/500,45,120.0
2366,F#2,446.527,559/1000,82,120.0
2367,A3,446.527,559/1000,82,120.0
2368,F#4,446.527,559/1000,82,120.0
2369,F#3,447.064,3/10,41,120.0
2370,A3,447.064,133/250,79,120.0
2371,F#2,447.064,133/250,79,120.0
2372,F#4,447.064,133/250,79,120.0
2373,F#2,447.618,191/500,79,120.0
2374,A3,447.618,191/500,79,120.0
2375,F#4,447.618,191/500,79,120.0
2376,F#2,448.0,177/1000,79,120.0
2377,A3,448.0,177/1000,79,120.0
2378,F#4,448.0,177/1000,79,120.0
2379,C#4,448.177,791/1000,47,120.0
2380,F#2,448.177,559/1000,76,120.0
2381,A3,448.177,559/1000,76,120.0
2382,F#4,448.177,559/1000,76,120.0
2383,F#2,448.709,79/200,70,120.0
2384,F#4,448.709,79/200,70,120.0
2385,A3,448.736,243/500,89,120.0
2386,G3,449.25,111/200,79,120.0
2387,D4,449.25,111/200,79,120.0
2388,G2,449.25,111/200,79,120.0
2389,B3,449.25,111/200,79,120.0
2390,D4,449.827,96/125,46,120.0
2391,G3,449.827,67/125,77,120.0
2392,B3,449.827,67/125,77,120.0
2393,G2,449.827,67/125,77,120.0
2394,G2,450.386,133/250,79,120.0
2395,G3,450.386,133/250,79,120.0
2396,B3,450.386,133/250,79,120.0
2397,G2,450.918,559/1000,82,120.0
2398,G3,450.918,559/1000,82,120.0
2399,B3,450.918,559/1000,82,120.0
2400,G2,451.477,523/1000,79,120.0
2401,G3,451.477,523/1000,79,120.0
2402,B3,451.477,523/1000,79,120.0
2403,G2,452.0,9/1000,79,120.0
2404,G3,452.0,9/1000,79,120.0
2405,B3,452.0,9/1000,79,120.0
2406,B3,452.009,133/250,74,120.0
2407,G2,452.009,133/250,74,120.0
2408,G3,452.009,133/250,74,120.0
2409,D4,452.009,133/250,74,120.0
2410,D4,452.568,67/125,75,120.0
2411,G2,452.568,67/125,75,120.0
2412,G3,452.568,67/125,75,120.0
2413,B3,452.568,67/125,75,120.0
2414,G2,453.105,58/125,79,120.0
2415,G3,453.105,58/125,79,120.0
2416,B3,453.105,58/125,79,120.0
2417,D4,453.127,67/125,70,120.0
2418,A2,453.664,2227/1000,96,120.0
2419,E4,453.686,791/1000,46,120.0
2420,A3,453.686,111/200,57,120.0
2421,C#4,453.686,111/200,57,120.0
2422,A3,454.218,67/125,65,120.0
2423,C#4,454.218,67/125,65,120.0
2424,A3,454.777,559/1000,64,120.0
2425,C#4,454.777,559/1000,64,120.0
2426,A3,455.309,133/250,66,120.0
2427,C#4,455.309,133/250,66,120.0
2428,E4,455.868,33/250,47,120.0
2429,A3,455.868,33/250,80,120.0
2430,C#4,455.868,33/250,80,120.0
2431,A2,455.868,33/250,80,120.0
2432,E4,456.0,109/500,47,120.0
2433,A3,456.0,427/1000,80,120.0
2434,C#4,456.0,427/1000,80,120.0
2435,A2,456.0,427/1000,80,120.0
2436,A3,456.427,257/500,80,120.0
2437,A2,456.427,257/500,80,120.0
2438,C#4,456.427,257/500,80,120.0
2439,A2,456.964,111/200,76,120.0
2440,A3,456.964,111/200,76,120.0
2441,C#4,456.964,111/200,76,120.0
2442,A2,457.518,291/500,81,120.0
2443,A3,457.518,491/1000,84,120.0
2444,C#4,457.518,491/1000,84,120.0
2445,D3,458.1,741/1000,91,120.0
2446,D5,458.632,509/1000,76,120.0
2447,A5,458.632,509/1000,76,120.0
2448,F#5,458.632,509/1000,76,120.0
2449,D5,459.168,291/500,81,120.0
2450,F#5,459.168,291/500,81,120.0
2451,A5,459.168,291/500,81,120.0
2452,D5,459.75,0.25,103,120.0
2453,A5,459.75,0.25,70,120.0
2454,F#5,459.75,0.25,70,120.0
2455,D5,460.0,141/500,103,120.0
2456,A5,460.0,21/125,70,120.0
2457,F#5,460.0,21/125,70,120.0
2458,D5,460.282,559/1000,64,120.0
2459,B2,460.305,159/200,92,120.0
2460,F#4,460.305,677/1000,42,120.0
2461,D5,460.841,67/125,76,120.0
2462,F#5,460.841,67/125,76,120.0
2463,A5,460.841,67/125,76,120.0
2464,D5,461.377,133/250,83,120.0
2465,F#5,461.377,133/250,83,120.0
2466,A5,461.377,133/250,83,120.0
2467,F#5,461.909,149/200,66,120.0
2468,D5,461.909,559/1000,87,120.0
2469,A5,461.909,559/1000,87,120.0
2470,F#2,462.468,383/250,95,120.0
2471,A5,462.468,277/1000,52,120.0
2472,F#3,462.491,1509/1000,51,120.0
2473,F#2,464.0,47/20,95,120.0
2474,F#3,464.0,243/500,51,120.0
2475,A5,464.141,111/200,45,120.0
2476,A5,464.695,257/500,48,120.0
2477,F#3,464.745,51/200,48,120.0
2478,F#5,465.209,141/500,51,120.0
2479,A5,465.209,291/500,44,120.0
2480,F#5,465.791,3/10,42,120.0
2481,F#3,465.791,133/250,52,120.0
2482,A5,465.791,133/250,52,120.0
2483,F#5,466.323,61/200,43,120.0
2484,A5,466.323,373/1000,71,120.0
2485,F#2,466.35,441/1000,64,120.0
2486,F#3,466.35,441/1000,64,120.0
2487,G2,466.882,559/500,91,120.0
2488,G3,466.882,559/1000,75,120.0
2489,G5,466.882,277/1000,60,120.0
2490,B5,466.882,277/1000,60,120.0
2491,G3,467.441,111/200,66,120.0
2492,G3,467.995,1/200,56,120.0
2493,G5,467.995,1/200,56,120.0
2494,G2,468.0,1323/1000,91,120.0
2495,G3,468.0,111/200,56,120.0
2496,G5,468.0,111/200,56,120.0
2497,G3,468.555,149/200,57,120.0
2498,G5,468.555,559/1000,48,120.0
2499,D5,469.114,67/125,76,120.0
2500,G5,469.114,67/125,76,120.0
2501,B5,469.255,927/1000,48,120.0
2502,D5,469.65,111/200,84,120.0
2503,G5,469.65,111/200,84,120.0
2504,D5,470.205,67/125,70,120.0
2505,G5,470.205,67/125,70,120.0
2506,B5,470.205,67/125,70,120.0
2507,D5,470.741,209/500,67,120.0
2508,B5,470.741,209/500,67,120.0
2509,G5,470.741,209/500,67,120.0
2510,A2,471.295,141/200,93,120.0
2511,C#5,471.832,21/125,57,120.0
2512,A2,472.0,227/1000,93,120.0
2513,C#5,472.0,409/1000,57,120.0
2514,E5,472.041,46/125,66,120.0
2515,A5,472.041,46/125,66,120.0
2516,C#5,472.409,257/500,81,120.0
2517,E5,472.409,257/500,81,120.0
2518,A5,472.409,257/500,81,120.0
2519,E5,472.923,133/250,77,120.0
2520,A5,472.923,133/250,77,120.0
2521,C#5,472.923,133/250,77,120.0
2522,C#5,473.482,559/1000,76,120.0
2523,E5,473.482,559/1000,76,120.0
2524,A5,473.482,559/1000,76,120.0
2525,C#5,474.041,133/250,75,120.0
2526,E5,474.041,133/250,75,120.0
2527,A5,474.041,133/250,75,120.0
2528,E5,474.573,67/125,76,120.0
2529,A5,474.573,67/125,76,120.0
2530,C#5,474.573,67/125,76,120.0
2531,C#5,475.132,209/500,78,120.0
2532,E5,475.132,209/500,78,120.0
2533,A5,475.132,209/500,78,120.0
2534,D4,475.686,157/500,59,120.0
2535,A5,475.686,141/500,50,120.0
2536,D3,475.709,291/1000,86,120.0
2537,D5,475.709,291/1000,86,120.0
2538,D4,476.0,59/1000,59,120.0
2539,D3,476.0,49/200,86,120.0
2540,D5,476.0,49/200,86,120.0
2541,A5,476.245,96/125,47,120.0
2542,D5,476.245,67/125,68,120.0
2543,D3,476.245,67/125,68,120.0
2544,F#5,476.245,67/125,68,120.0
2545,D5,476.782,67/125,69,120.0
2546,D3,476.782,67/125,69,120.0
2547,F#5,476.782,67/125,69,120.0
2548,D5,477.341,509/1000,64,120.0
2549,F#5,477.341,509/1000,64,120.0
2550,D3,477.341,509/1000,64,120.0
2551,A5,477.341,509/1000,64,120.0
2552,D4,477.432,359/500,42,120.0
2553,D5,477.895,559/1000,66,120.0
2554,F#5,477.895,559/1000,66,120.0
2555,A5,477.895,373/1000,55,120.0
2556,F#4,477.895,373/1000,55,120.0
2557,B2,477.918,1041/500,92,120.0
2558,D5,478.432,111/200,63,120.0
2559,F#5,478.432,111/200,63,120.0
2560,A5,478.432,111/200,63,120.0
2561,A5,479.009,991/1000,42,120.0
2562,D5,479.009,67/125,66,120.0
2563,F#5,479.009,67/125,66,120.0
2564,D5,479.545,441/1000,83,120.0
2565,F#5,479.568,54/125,49,120.0
2566,A5,480.0,1/10,42,120.0
2567,F#5,480.0,1/10,49,120.0
2568,B2,480.0,4/125,92,120.0
2569,F#2,480.1,346/125,88,120.0
2570,F#3,480.1,67/125,53,120.0
2571,A5,480.1,67/125,53,120.0
2572,C#5,480.1,67/125,49,120.0
2573,F#5,480.1,67/125,49,120.0
2574,A5,480.1,67/125,49,120.0
2575,F#3,480.636,89/200,44,120.0
2576,A5,480.636,67/125,55,120.0
2577,C#5,480.636,67/125,55,120.0
2578,F#5,480.636,67/125,55,120.0
2579,F#3,481.173,209/500,36,120.0
2580,C#5,481.173,67/125,58,120.0
2581,A5,481.173,67/125,58,120.0
2582,F#5,481.173,67/125,58,120.0
2583,F#3,481.732,209/500,43,120.0
2584,C#5,481.732,111/200,51,120.0
2585,F#5,481.732,111/200,51,120.0
2586,A5,481.732,111/200,51,120.0
2587,A5,482.286,559/1000,59,120.0
2588,C#5,482.286,559/1000,59,120.0
2589,F#5,482.286,559/1000,59,120.0
2590,F#3,482.309,373/1000,41,120.0
2591,A5,482.845,559/1000,60,120.0
2592,C#5,482.845,559/1000,60,120.0
2593,F#5,482.845,559/1000,60,120.0
2594,F#2,482.868,283/250,71,120.0
2595,F#3,482.868,323/1000,44,120.0
2596,C#5,483.4,133/250,59,120.0
2597,A5,483.4,133/250,59,120.0
2598,F#5,483.4,133/250,59,120.0
2599,F#3,483.959,41/1000,35,120.0
2600,C#5,483.959,41/1000,66,120.0
2601,F#5,483.959,41/1000,66,120.0
2602,A5,483.959,41/1000,66,120.0
2603,F#2,484.0,309/1000,71,120.0
2604,F#3,484.0,259/1000,35,120.0
2605,C#5,484.0,83/250,66,120.0
2606,F#5,484.0,83/250,66,120.0
2607,A5,484.0,83/250,66,120.0
2608,E2,485.541,3/10,58,120.0
2609,F#2,485.541,3/10,58,120.0
2610,E1,485.891,209/500,56,120.0
2611,C1,487.536,7/20,41,120.0
